Price,Type,Method,CouncilArea,Rooms,Distance,Bathroom,Car,Lattitude,Longtitude,year,month,day
587000,h,S,Brimbank City Council,3,14,1,1,-37.73642,144.82851,2017,10,21
765000,h,S,Brimbank City Council,3,14.5,2,1,-37.71402,144.82165,2017,10,21
815000,h,S,Brimbank City Council,5,14.5,2,0,-37.71575,144.82248,2017,10,21
740000,h,PI,Brimbank City Council,3,11.7,2,1,-37.7493,144.85216,2017,10,21
2500000,h,S,Melbourne City Council,4,3.4,2,1,-37.79695,144.9297,2017,10,21
1050000,t,SP,Melbourne City Council,4,3.4,1,1,-37.78857,144.92534,2017,10,21
1885000,h,S,Boroondara City Council,3,5.4,2,2,-37.80764,145.06098,2017,10,21
1500000,t,VB,Boroondara City Council,3,5.4,3,2,-37.80436,145.03581,2017,10,21
2425000,h,S,Boroondara City Council,4,5.4,2,2,-37.80891,145.04706,2017,10,21
3450000,h,S,Boroondara City Council,4,5.4,2,2,-37.80688,145.04142,2017,10,21
2120000,h,S,Boroondara City Council,4,5.4,2,2,-37.79795,145.04006,2017,10,21
880000,h,VB,Boroondara City Council,3,7.3,2,5,-37.79556,145.05537,2017,10,21
380000,h,SP,Melton City Council,3,31.7,1,2,-37.66928,144.59048,2017,10,21
580000,h,S,Whittlesea City Council,4,16.3,2,2,-37.66616,144.98787,2017,10,21
716500,h,S,Whittlesea City Council,3,16.3,1,5,-37.67438,145.02506,2017,10,21
622000,h,S,Whittlesea City Council,3,16.3,1,2,-37.67087,145.0362,2017,10,21
612000,h,S,Whittlesea City Council,3,16.3,1,4,-37.66246,145.03292,2017,10,21
3100000,h,S,Stonnington City Council,4,5.9,3,1,-37.86411,145.032,2017,10,21
3501000,h,S,Stonnington City Council,5,8.4,2,4,-37.8742,145.04598,2017,10,21
1405000,h,S,Stonnington City Council,3,8.4,1,2,-37.87652,145.05678,2017,10,21
1810000,h,S,Stonnington City Council,4,8.4,2,2,-37.88272,145.06197,2017,10,21
1100000,h,S,Stonnington City Council,4,8.4,1,0,-37.87773,145.08706,2017,10,21
1100000,h,VB,Maribyrnong City Council,3,4.3,1,1,-37.77172,144.89296,2017,10,21
1150000,h,SP,Maribyrnong City Council,3,4.3,2,2,-37.78441,144.89605,2017,10,21
1187000,h,S,Maribyrnong City Council,3,4.3,2,2,-37.76849,144.90025,2017,10,21
1780000,h,S,Maribyrnong City Council,3,4.3,1,2,-37.76575,144.89715,2017,10,21
970000,h,PI,Maribyrnong City Council,5,4.3,2,2,-37.78461,144.88474,2017,10,21
1874000,h,S,Glen Eira City Council,3,11.4,1,2,-37.90959,145.04991,2017,10,21
1720000,h,S,Glen Eira City Council,3,11.4,1,3,-37.9076,145.03393,2017,10,21
512000,h,S,Hume City Council,3,17.4,2,1,-37.64049,144.91477,2017,10,21
950000,h,SP,Kingston City Council,3,20,1,1,-37.98121,145.07717,2017,10,21
1695000,h,S,Kingston City Council,4,20,2,1,-37.98331,145.05649,2017,10,21
600000,h,S,Whittlesea City Council,4,25.9,2,2,-37.6021,145.08753,2017,10,21
570000,h,S,Whittlesea City Council,4,25.9,2,2,-37.58944,145.08298,2017,10,21
636000,h,S,Whittlesea City Council,3,25.9,2,2,-37.58794,145.09225,2017,10,21
565000,h,S,Whittlesea City Council,3,25.9,1,1,-37.58964,145.10446,2017,10,21
802000,h,S,Whittlesea City Council,4,25.9,2,2,-37.59748,145.08202,2017,10,21
555000,h,SP,Whittlesea City Council,3,25.9,2,2,-37.59083,145.09182,2017,10,21
475000,h,S,Whittlesea City Council,2,25.9,2,1,-37.61071,145.08159,2017,10,21
592500,h,SP,Whittlesea City Council,3,17.9,1,0,-37.65218,145.05929,2017,10,21
712000,h,S,Whittlesea City Council,4,17.9,2,3,-37.65783,145.06079,2017,10,21
958888,h,S,Whitehorse City Council,4,17.2,2,1,-37.81131,145.19739,2017,10,21
1500000,h,VB,Boroondara City Council,4,10.2,2,5,-37.82446,145.11338,2017,10,21
950000,t,SP,Moonee Valley City Council,3,6.2,3,1,-37.76581,144.90729,2017,10,21
1180000,h,S,Moonee Valley City Council,3,6.2,1,0,-37.75801,144.91762,2017,10,21
2050000,h,S,Moonee Valley City Council,4,6.2,1,2,-37.7717,144.92302,2017,10,21
1320000,h,S,Moonee Valley City Council,4,6.2,2,2,-37.76778,144.92786,2017,10,21
1256000,h,S,Moonee Valley City Council,3,6.2,1,0,-37.769,144.91861,2017,10,21
1400000,h,SP,Moonee Valley City Council,4,6.2,2,2,-37.77197,144.93026,2017,10,21
1191000,h,S,Kingston City Council,3,14.3,1,1,-37.93743,145.05354,2017,10,21
801500,h,S,Yarra Ranges Shire Council,3,26.5,2,2,-37.77374,145.3047,2017,10,21
790000,h,S,Kingston City Council,3,21.5,1,1,-37.98594,145.09793,2017,10,21
1430000,h,S,Monash City Council,3,14.2,1,4,-37.85686,145.11906,2017,10,21
1542000,u,S,Monash City Council,3,14.2,2,2,-37.87761,145.12996,2017,10,21
1380000,h,S,Monash City Council,3,14.2,1,2,-37.86467,145.11823,2017,10,21
1635000,h,S,Monash City Council,4,14.2,2,2,-37.87226,145.12082,2017,10,21
900000,h,S,Monash City Council,4,18.8,2,1,-37.92181,145.17104,2017,10,21
1189000,h,S,Hobsons Bay City Council,3,6.2,1,2,-37.84776,144.89223,2017,10,21
715000,h,VB,Greater Dandenong City Council,2,22.7,1,4,-37.97349,145.17327,2017,10,21
1500000,h,VB,Darebin City Council,3,5.3,1,2,-37.7662,145.00682,2017,10,21
1740000,h,S,Darebin City Council,3,5.3,2,3,-37.77892,145.01235,2017,10,21
1100000,h,S,Monash City Council,3,16.7,1,3,-37.90521,145.14866,2017,10,21
735000,h,S,Manningham City Council,3,15.4,1,2,-37.81223,145.17926,2017,10,21
1215000,h,S,Monash City Council,3,12.3,1,2,-37.90561,145.08982,2017,10,21
1315000,h,S,Monash City Council,3,12.3,2,2,-37.90537,145.09365,2017,10,21
1045000,h,S,Kingston City Council,3,15.5,1,2,-37.92981,145.08361,2017,10,21
1090000,h,S,Kingston City Council,3,15.5,2,2,-37.93874,145.09618,2017,10,21
962500,h,S,Kingston City Council,3,15.5,1,2,-37.93761,145.08564,2017,10,21
1700000,h,SP,Glen Eira City Council,4,11.4,2,3,-37.9078,145.04119,2017,10,21
1055000,h,S,Kingston City Council,3,21.5,1,1,-37.98819,145.07385,2017,10,21
780000,t,VB,Moreland City Council,3,8.5,3,2,-37.73009,144.93068,2017,10,21
871000,h,S,Moreland City Council,3,8.5,2,2,-37.72088,144.9457,2017,10,21
460000,u,PI,Moreland City Council,2,8.5,2,1,-37.72201,144.94249,2017,10,21
750000,h,VB,Moreland City Council,3,8.5,1,2,-37.71545,144.94232,2017,10,21
891000,h,S,Moreland City Council,3,8.5,1,1,-37.72332,144.92673,2017,10,21
1340000,h,VB,Nillumbik Shire Council,4,20.1,2,2,-37.67531,145.11988,2017,10,21
540000,h,S,Wyndham City Council,3,14.7,1,1,-37.87593,144.74831,2017,10,21
515000,h,SP,Wyndham City Council,4,14.7,2,2,-37.90585,144.74921,2017,10,21
1400000,h,S,Melbourne City Council,3,3.5,1,1,-37.83679,144.93949,2017,10,21
2300000,h,S,Melbourne City Council,4,3.5,3,1,-37.83281,144.94156,2017,10,21
1500000,h,PI,Stonnington City Council,3,4.6,1,0,-37.858,145.00733,2017,10,21
1395000,h,S,Stonnington City Council,2,4.6,1,2,-37.84691,144.98828,2017,10,21
3250000,h,SP,Stonnington City Council,3,4.6,2,2,-37.85256,145.00143,2017,10,21
1785000,h,S,Stonnington City Council,3,4.6,2,0,-37.85104,145.00556,2017,10,21
835000,h,S,Darebin City Council,2,8.4,1,4,-37.73664,145.02375,2017,10,21
1035000,h,S,Darebin City Council,2,8.4,1,3,-37.74975,145.01896,2017,10,21
440000,u,SP,Darebin City Council,2,8.4,1,1,-37.73543,145.0162,2017,10,21
1516000,h,S,Darebin City Council,4,8.4,2,1,-37.74712,144.98784,2017,10,21
732000,h,S,Darebin City Council,2,8.4,1,2,-37.73433,144.99807,2017,10,21
869000,h,S,Darebin City Council,2,8.4,1,1,-37.7483,145.00176,2017,10,21
1201000,h,S,Darebin City Council,3,8.4,2,1,-37.73115,145.01608,2017,10,21
730000,h,S,Darebin City Council,3,12,1,1,-37.70558,145.01506,2017,10,21
760000,h,PI,Darebin City Council,3,12,1,2,-37.70058,144.98905,2017,10,21
920000,h,S,Darebin City Council,4,12,3,4,-37.69868,145.03418,2017,10,21
650000,h,SP,Darebin City Council,3,12,1,1,-37.71445,144.98225,2017,10,21
850000,h,VB,Darebin City Council,4,12,1,1,-37.73113,145.02405,2017,10,21
730000,h,S,Darebin City Council,3,12,1,2,-37.7074,145.01316,2017,10,21
1000000,h,S,Darebin City Council,4,12,1,2,-37.72653,145.01855,2017,10,21
1011000,h,S,Darebin City Council,4,12,2,4,-37.71734,144.99603,2017,10,21
1170000,h,S,Yarra City Council,2,2.4,1,1,-37.82171,145.00618,2017,10,21
1907000,h,S,Yarra City Council,4,2.4,1,3,-37.81349,145.0049,2017,10,21
1250000,h,SP,Yarra City Council,2,2.4,2,2,-37.81673,144.99549,2017,10,21
1300000,h,VB,Yarra City Council,3,2.4,1,0,-37.81209,144.99329,2017,10,21
1260000,h,S,Maroondah City Council,4,19.9,2,1,-37.81542,145.21839,2017,10,21
536000,h,S,Hume City Council,4,20.6,2,2,-37.62453,144.93393,2017,10,21
470000,h,S,Hume City Council,3,20.6,2,2,-37.61388,144.9227,2017,10,21
1185000,h,S,Bayside City Council,3,15.2,1,1,-37.95313,145.01732,2017,10,21
1675000,h,VB,Bayside City Council,4,15.2,3,2,-37.9487,145.02145,2017,10,21
1550000,h,S,Bayside City Council,3,15.2,3,1,-37.94783,145.01593,2017,10,21
1300000,h,S,Bayside City Council,3,15.2,1,2,-37.9524,145.02052,2017,10,21
810000,h,PI,Frankston City Council,4,35.4,2,0,-38.11387,145.14594,2017,10,21
780000,h,SP,Frankston City Council,3,35.4,2,1,-38.08731,145.1259,2017,10,21
1010000,h,SP,Maribyrnong City Council,3,5.1,1,0,-37.80868,144.88483,2017,10,21
1850000,h,S,Port Phillip City Council,4,1.9,2,2,-37.8349,144.95758,2017,10,21
1225000,h,S,Port Phillip City Council,2,1.9,1,0,-37.83661,144.96378,2017,10,21
1000000,h,VB,Port Phillip City Council,2,1.9,1,0,-37.83551,144.95272,2017,10,21
1242000,h,S,Port Phillip City Council,3,1.9,1,0,-37.83871,144.96102,2017,10,21
650000,h,S,Whittlesea City Council,3,20.5,2,2,-37.6353,145.06673,2017,10,21
737500,h,S,Whittlesea City Council,4,20.5,2,2,-37.63132,145.06562,2017,10,21
2500000,h,VB,Melbourne City Council,3,2.7,2,2,-37.84349,145.0035,2017,10,21
2180000,h,VB,Melbourne City Council,3,2.7,2,2,-37.84188,144.99979,2017,10,21
590000,u,PI,Melbourne City Council,2,2.7,1,1,-37.83361,144.98819,2017,10,21
1750000,h,S,Melbourne City Council,3,2.7,2,2,-37.83998,144.98877,2017,10,21
1300000,h,PI,Melbourne City Council,3,2.7,1,1,-37.84073,144.98622,2017,10,21
1225000,h,SP,Hobsons Bay City Council,2,6.2,1,1,-37.8294,144.8841,2017,10,21
880000,h,S,Greater Dandenong City Council,3,20.8,1,2,-37.95277,145.14194,2017,10,21
715000,h,S,Greater Dandenong City Council,3,20.8,1,3,-37.93505,145.16297,2017,10,21
845000,h,PI,Brimbank City Council,3,14,1,2,-37.73041,144.79471,2017,10,21
870000,h,VB,Banyule City Council,4,16.1,2,2,-37.68467,145.14103,2017,10,21
1661000,h,S,Moonee Valley City Council,2,8.2,1,1,-37.73907,144.92099,2017,10,21
1200000,h,VB,Moonee Valley City Council,3,8.2,2,2,-37.73144,144.9179,2017,10,21
1221000,h,S,Moonee Valley City Council,4,8.2,2,2,-37.74313,144.93247,2017,10,21
700000,h,SP,Hume City Council,5,31.7,3,2,-37.5706,144.71386999999999,2017,10,21
520000,h,S,Hume City Council,3,31.7,2,1,-37.56172,144.70459,2017,10,21
600000,h,S,Hume City Council,3,31.7,1,2,-37.58231,144.72248,2017,10,21
530000,h,S,Hume City Council,3,31.7,2,4,-37.56455,144.72948,2017,10,21
515000,h,S,Hume City Council,3,31.7,1,2,-37.58271,144.73207,2017,10,21
610000,t,S,Brimbank City Council,2,10.5,1,2,-37.78802,144.84149,2017,10,21
750000,h,S,Brimbank City Council,3,10.5,1,1,-37.78246,144.83807,2017,10,21
725000,h,S,Brimbank City Council,3,10.5,1,3,-37.77337,144.83653,2017,10,21
570000,h,S,Brimbank City Council,3,10.5,2,1,-37.79482,144.79027,2017,10,21
820000,h,S,Brimbank City Council,3,10.5,2,4,-37.78929,144.81414,2017,10,21
750000,h,S,Brimbank City Council,3,10.5,1,2,-37.78965,144.81297,2017,10,21
3445000,h,S,Boroondara City Council,4,10.2,3,2,-37.8242,145.10215,2017,10,21
2285000,h,S,Boroondara City Council,4,10.2,2,2,-37.81582,145.09443,2017,10,21
2300000,h,VB,Boroondara City Council,4,10.2,2,4,-37.82233,145.09559,2017,10,21
1980000,h,S,Boroondara City Council,3,10.2,1,2,-37.83335,145.10996,2017,10,21
1975000,h,PI,Boroondara City Council,3,10.2,2,2,-37.83395,145.09405,2017,10,21
1285000,h,S,Boroondara City Council,3,10.2,2,2,-37.82952,145.09955,2017,10,21
585000,h,S,Wyndham City Council,4,18.4,2,2,-37.84743,144.71243,2017,10,21
482500,h,S,Wyndham City Council,3,18.4,2,1,-37.86567,144.65925,2017,10,21
2300000,h,S,Manningham City Council,4,15.5,4,2,-37.76573,145.13911,2017,10,21
1731500,h,S,Manningham City Council,4,15.5,3,2,-37.77466,145.16404,2017,10,21
1550000,t,VB,Manningham City Council,4,15.5,3,2,-37.75521,145.12176,2017,10,21
1290000,h,S,Manningham City Council,3,15.5,2,2,-37.76598,145.16524,2017,10,21
1390000,h,PI,Manningham City Council,4,12.4,3,6,-37.76948,145.105,2017,10,21
1100000,h,SP,Manningham City Council,4,12.4,2,2,-37.75743,145.11669,2017,10,21
1435000,h,PI,Manningham City Council,3,12.4,1,2,-37.77154,145.10361,2017,10,21
710000,h,S,Whittlesea City Council,3,15.3,1,6,-37.67973,145.03853,2017,10,21
735000,h,S,Whittlesea City Council,5,15.3,2,1,-37.67948,145.00496,2017,10,21
460000,u,S,Whittlesea City Council,2,15.3,1,1,-37.67501,145.01392,2017,10,21
1025000,h,S,Darebin City Council,2,7,1,2,-37.75625,145.02194,2017,10,21
1215000,h,S,Darebin City Council,3,7,1,2,-37.75696,145.01253,2017,10,21
1516000,h,S,Darebin City Council,4,7,2,2,-37.75714,145.01981,2017,10,21
3550000,h,S,Stonnington City Council,3,4.1,3,2,-37.8365,145.00654,2017,10,21
610000,h,SP,Brimbank City Council,3,12.9,1,1,-37.69211,144.87562,2017,10,21
805000,h,SP,Brimbank City Council,3,12.9,1,4,-37.6899,144.87418,2017,10,21
1011000,h,S,Banyule City Council,4,8.9,1,2,-37.73144,145.09387,2017,10,21
960000,h,S,Banyule City Council,3,8.9,1,0,-37.73385,145.08513,2017,10,21
441000,h,S,Mitchell Shire Council,4,44.2,2,2,-37.41802,144.97447,2017,10,21
1240000,h,S,Knox City Council,4,14.7,2,2,-37.85854,145.22399,2017,10,21
950000,h,S,Knox City Council,4,14.7,2,2,-37.85466,145.22367,2017,10,21
1036000,h,S,Knox City Council,4,14.7,2,2,-37.88366,145.22212,2017,10,21
1000000,h,S,Banyule City Council,4,14.5,2,2,-37.70864,145.08328,2017,10,21
840000,h,S,Banyule City Council,3,14.5,1,2,-37.69741,145.08417,2017,10,21
1405000,h,S,Banyule City Council,4,14.5,2,5,-37.70214,145.08703,2017,10,21
490000,h,SP,Wyndham City Council,3,14.7,2,0,-37.8917,144.63972,2017,10,21
470000,h,SP,Wyndham City Council,3,14.7,2,2,-37.88173,144.66524,2017,10,21
558000,h,S,Wyndham City Council,3,14.7,1,2,-37.8833,144.66801,2017,10,21
568750,h,S,Wyndham City Council,4,14.7,2,3,-37.88823,144.64691,2017,10,21
870000,h,SP,Maribyrnong City Council,3,6.4,1,2,-37.79256,144.86715,2017,10,21
675000,h,SP,Maribyrnong City Council,3,6.4,2,2,-37.80782,144.86586,2017,10,21
570000,h,SP,Hume City Council,3,16.5,1,2,-37.68047,144.88503,2017,10,21
616000,h,SP,Hume City Council,3,16.5,1,1,-37.6768,144.8726,2017,10,21
1050000,h,SP,Monash City Council,5,16.7,2,3,-37.9158,145.1811,2017,10,21
935383,h,S,Monash City Council,3,16.7,2,2,-37.91024,145.17601,2017,10,21
1173000,h,S,Hobsons Bay City Council,3,6.8,2,1,-37.85749,144.89151,2017,10,21
730000,h,SP,Whittlesea City Council,4,25.5,2,2,-37.61851,145.02045,2017,10,21
643000,h,S,Whittlesea City Council,4,25.5,2,2,-37.61938,145.0004,2017,10,21
1815000,h,S,Manningham City Council,5,25.2,3,2,-37.73287,145.2757,2017,10,21
599000,h,S,Wyndham City Council,4,27.2,2,2,-37.89862,144.61271,2017,10,21
920000,h,S,Maribyrnong City Council,3,6.3,1,0,-37.81306,144.88085,2017,10,21
1700000,h,SP,Maribyrnong City Council,2,6.3,1,4,-37.82055,144.88617,2017,10,21
850000,h,S,Maribyrnong City Council,4,6.3,1,2,-37.82001,144.87849,2017,10,21
965000,h,PI,Moonee Valley City Council,4,10.4,2,1,-37.7204,144.87419,2017,10,28
870000,h,VB,Moonee Valley City Council,6,10.4,3,2,-37.72394,144.87348,2017,10,28
845000,h,S,Moonee Valley City Council,3,10.4,3,3,-37.72483,144.87087,2017,10,28
931000,h,SP,Moonee Valley City Council,4,10.4,2,1,-37.72564,144.86843,2017,10,28
912000,h,S,Moonee Valley City Council,3,10.4,1,3,-37.71734,144.88022,2017,10,28
2720000,h,S,Port Phillip City Council,3,3,1,1,-37.84476,144.95164,2017,10,28
2040000,h,PI,Port Phillip City Council,4,3,2,0,-37.84785,144.95614,2017,10,28
1406000,h,S,Port Phillip City Council,3,3,1,0,-37.84442,144.94465,2017,10,28
740000,h,PI,Brimbank City Council,2,10.5,1,3,-37.7796,144.81718,2017,10,28
1165000,h,S,Hobsons Bay City Council,4,11,1,3,-37.86284,144.83638,2017,10,28
600000,h,SP,Hobsons Bay City Council,3,15.5,1,2,-37.87631,144.7709,2017,10,28
920000,h,S,Hobsons Bay City Council,4,9.4,2,2,-37.8441,144.85163,2017,10,28
950000,h,SP,Hobsons Bay City Council,3,9.4,1,2,-37.83856,144.8601,2017,10,28
480000,h,VB,Brimbank City Council,3,12.8,1,2,-37.78281,144.80403,2017,10,28
650000,h,PI,Brimbank City Council,3,12.8,1,3,-37.78127,144.79761,2017,10,28
6050000,h,SP,Stonnington City Council,4,6.3,2,2,-37.85334,145.02048,2017,10,28
1800000,h,VB,Stonnington City Council,3,6.3,2,1,-37.85469,145.01826,2017,10,28
1600000,h,S,Moonee Valley City Council,4,4.3,2,2,-37.78138,144.90885,2017,10,28
1788000,h,SP,Moonee Valley City Council,5,4.3,2,2,-37.77609,144.92733,2017,10,28
1870000,h,SP,Boroondara City Council,3,10.2,1,2,-37.87286,145.07412,2017,10,28
1595000,h,S,Boroondara City Council,3,10.2,2,1,-37.86783,145.08307,2017,10,28
1620000,h,S,Boroondara City Council,3,10.2,1,3,-37.87044,145.08609,2017,10,28
2100000,h,VB,Monash City Council,5,10.2,5,2,-37.86486,145.1113,2017,10,28
1167500,h,S,Monash City Council,2,10.2,1,2,-37.86824,145.10136,2017,10,28
896000,u,S,Monash City Council,3,10.2,2,1,-37.87027,145.10231,2017,10,28
762000,h,S,Kingston City Council,2,21.5,1,2,-38.01833,145.10287,2017,10,28
950000,h,VB,Kingston City Council,3,21.5,2,2,-38.01516,145.09385,2017,10,28
840000,h,VB,Hume City Council,4,16.5,2,2,-37.67087,144.87814,2017,10,28
714000,h,S,Hume City Council,4,16.5,1,2,-37.67373,144.89627,2017,10,28
865000,h,SP,Moonee Valley City Council,3,9.5,1,2,-37.76092,144.85603,2017,10,28
780000,h,S,Moonee Valley City Council,2,9.5,1,0,-37.7588,144.85474,2017,10,28
801000,h,S,Moonee Valley City Council,3,9.5,2,2,-37.76132,144.85619,2017,10,28
702500,h,S,Moonee Valley City Council,3,9.5,1,1,-37.75728,144.85825,2017,10,28
900000,h,VB,Moonee Valley City Council,4,9.5,3,1,-37.7526,144.85488,2017,10,28
757000,u,S,Moonee Valley City Council,3,9.5,2,1,-37.76133,144.85882,2017,10,28
450000,u,VB,Moonee Valley City Council,3,9.5,1,0,-37.75659,144.8564,2017,10,28
545000,h,SP,Moorabool Shire Council,2,37.5,1,2,-37.67282,144.44051,2017,10,28
2225000,h,S,Port Phillip City Council,4,6.4,1,1,-37.86744,144.99707,2017,10,28
1008000,h,S,Boroondara City Council,2,7.9,1,2,-37.81098,145.0819,2017,10,28
2400000,h,VB,Boroondara City Council,3,7.9,1,2,-37.80513,145.09383,2017,10,28
2005000,h,S,Boroondara City Council,4,7.9,2,2,-37.80759,145.0783,2017,10,28
3320000,h,PI,Boroondara City Council,5,7.9,4,2,-37.80198,145.06523,2017,10,28
1560000,h,PI,Boroondara City Council,3,7.9,2,2,-37.80708,145.08505,2017,10,28
2400000,h,VB,Boroondara City Council,4,9.7,2,2,-37.80038,145.10047,2017,10,28
1683000,h,S,Boroondara City Council,5,9.7,3,4,-37.79414,145.08591,2017,10,28
1715000,h,PI,Boroondara City Council,4,9.7,2,2,-37.79374,145.0969,2017,10,28
2080000,h,S,Boroondara City Council,4,9.7,1,4,-37.79191,145.07695,2017,10,28
1000000,h,VB,Boroondara City Council,2,9.7,1,2,-37.78963,145.07365,2017,10,28
3225000,h,S,Boroondara City Council,5,9.7,4,2,-37.79799,145.10165,2017,10,28
2900000,h,VB,Boroondara City Council,6,9.7,3,3,-37.79581,145.08565,2017,10,28
1730000,h,S,Boroondara City Council,5,9.7,2,4,-37.79064,145.09463,2017,10,28
1580000,h,S,Bayside City Council,4,17.3,2,2,-37.9867,145.03895,2017,10,28
1500000,h,S,Bayside City Council,3,17.3,2,2,-37.98099,145.03119,2017,10,28
1520000,h,SP,Glen Eira City Council,3,11.4,1,2,-37.92058,145.0372,2017,10,28
1800000,h,VB,Glen Eira City Council,5,11.4,2,3,-37.92047,145.04422,2017,10,28
1440000,t,VB,Glen Eira City Council,4,11.4,2,2,-37.92429,145.02952,2017,10,28
2478000,h,S,Glen Eira City Council,5,11.4,3,2,-37.93087,145.04172,2017,10,28
1540000,h,VB,Glen Eira City Council,4,11.4,2,2,-37.9128,145.02574,2017,10,28
1470000,t,S,Glen Eira City Council,4,11.4,3,2,-37.92935,145.04323,2017,10,28
1220000,h,S,Glen Eira City Council,2,11.4,1,1,-37.9262,145.03919,2017,10,28
2050000,h,S,Glen Eira City Council,5,11.4,3,2,-37.91635,145.02837,2017,10,28
1345000,t,S,Glen Eira City Council,4,13.8,3,1,-37.91191,145.07084,2017,10,28
1305000,h,S,Glen Eira City Council,5,13.8,2,4,-37.93167,145.06541000000001,2017,10,28
1700000,h,S,Glen Eira City Council,3,13.8,1,2,-37.91725,145.0559,2017,10,28
1600000,h,VB,Glen Eira City Council,4,13.8,1,4,-37.90967,145.05948,2017,10,28
1660000,h,S,Glen Eira City Council,4,13.8,2,3,-37.90995,145.07821,2017,10,28
1181000,h,S,Glen Eira City Council,4,13.8,1,2,-37.92547,145.05957,2017,10,28
2125000,h,S,Glen Eira City Council,5,13.8,3,2,-37.90672,145.05512,2017,10,28
1350000,h,S,Glen Eira City Council,3,13.8,1,4,-37.91684,145.06535,2017,10,28
1185000,h,S,Glen Eira City Council,3,13.8,1,2,-37.92589,145.06138,2017,10,28
1100000,h,S,Casey City Council,3,35.2,2,2,-38.03517,145.36564,2017,10,28
717000,h,S,Casey City Council,4,35.2,2,2,-38.05581,145.3398,2017,10,28
426000,h,S,Casey City Council,2,35.2,1,1,-38.04208,145.32381,2017,10,28
1103000,h,S,Casey City Council,3,35.2,2,3,-38.03428,145.35511,2017,10,28
2176000,h,S,Bayside City Council,3,17.3,1,2,-37.96563,145.0141,2017,10,28
1100000,h,PI,Whitehorse City Council,4,13.4,3,1,-37.81275,145.16566,2017,10,28
1940000,h,S,Whitehorse City Council,4,13.4,2,3,-37.82825,145.15816,2017,10,28
1955000,h,S,Whitehorse City Council,5,13.4,3,2,-37.84489,145.1454,2017,10,28
1501000,h,SP,Kingston City Council,4,27,2,2,-38.06923,145.1278,2017,10,28
1031000,h,S,Kingston City Council,3,27,2,3,-38.06087,145.12686,2017,10,28
887000,h,S,Knox City Council,4,25,2,2,-37.84496,145.2925,2017,10,28
815100,h,S,Knox City Council,3,25,2,2,-37.86821,145.29094,2017,10,28
831500,h,S,Maribyrnong City Council,2,8.6,1,2,-37.78201,144.85302,2017,10,28
780000,h,VB,Banyule City Council,3,16.1,2,2,-37.70326,145.12422,2017,10,28
4690000,h,S,Bayside City Council,4,10.5,4,2,-37.92304,145.00039,2017,10,28
2040000,h,S,Bayside City Council,3,10.5,3,2,-37.9213,145.00454,2017,10,28
11200000,h,VB,Bayside City Council,4,10.5,3,2,-37.89335,144.98643,2017,10,28
3820000,t,SP,Bayside City Council,4,10.5,2,2,-37.89238,144.98907,2017,10,28
3850000,h,VB,Bayside City Council,4,10.5,2,2,-37.90946,144.98919,2017,10,28
1950000,h,PI,Bayside City Council,4,10.5,3,2,-37.92928,144.99364,2017,10,28
5410000,h,S,Bayside City Council,5,10.5,3,3,-37.90148,144.99392,2017,10,28
1850000,h,PI,Bayside City Council,3,10.5,2,2,-37.89946,145.00537,2017,10,28
2100000,h,VB,Bayside City Council,3,10.5,2,2,-37.92798,144.9948,2017,10,28
3600000,h,S,Bayside City Council,5,10.5,3,2,-37.92265,144.9972,2017,10,28
1500000,t,VB,Bayside City Council,3,10.3,2,2,-37.92056,145.01657,2017,10,28
2050000,h,S,Bayside City Council,5,10.3,3,2,-37.90253,145.02135,2017,10,28
795000,h,S,Bayside City Council,2,10.3,1,1,-37.91556,145.01946,2017,10,28
2000000,h,VB,Bayside City Council,5,10.3,2,2,-37.92824,145.00922,2017,10,28
1670000,h,S,Bayside City Council,4,10.3,2,0,-37.91062,145.01027,2017,10,28
2200000,t,S,Bayside City Council,3,10.3,2,1,-37.90915,145.02238,2017,10,28
2710000,h,S,Bayside City Council,4,10.3,4,2,-37.92311,145.01063,2017,10,28
2220000,h,S,Bayside City Council,4,10.3,1,2,-37.92851,145.00533,2017,10,28
570000,h,S,Hume City Council,3,14,1,4,-37.68198,144.92818,2017,10,28
640000,h,VB,Hume City Council,3,14,1,3,-37.69078,144.92607,2017,10,28
1150000,h,VB,Moreland City Council,3,5.2,1,0,-37.76904,144.9646,2017,10,28
2020000,h,S,Moreland City Council,5,5.2,3,1,-37.75996,144.96994,2017,10,28
1080000,h,S,Moreland City Council,3,5.2,1,0,-37.7668,144.96644,2017,10,28
1150000,h,VB,Moreland City Council,3,5.2,1,1,-37.76177,144.9572,2017,10,28
850000,h,PI,Moreland City Council,2,5.2,1,0,-37.7626,144.96392,2017,10,28
1400000,h,S,Moreland City Council,3,5.2,1,1,-37.77456,144.96871,2017,10,28
1200000,h,S,Moreland City Council,3,5.2,1,1,-37.77473,144.97026,2017,10,28
894000,h,SP,Moreland City Council,2,5.2,1,0,-37.77033,144.97069,2017,10,28
1230000,h,S,Moreland City Council,3,5.2,1,1,-37.7647,144.96404,2017,10,28
1050000,h,S,Moreland City Council,3,5.2,1,1,-37.75655,144.95859,2017,10,28
970000,h,S,Moreland City Council,2,5.2,1,1,-37.75897,144.95219,2017,10,28
1975000,h,S,Moreland City Council,3,4,2,1,-37.77563,144.97592,2017,10,28
1332000,h,S,Moreland City Council,3,5.2,1,2,-37.75641,144.94691,2017,10,28
